"ID","MeasurementTime","Measurement","Value"
"WBC-113","2019-05-05 20:12:52","area",662
"WBC-113","2019-11-09 22:56:09","area",639
"WBC-114","2019-11-09 22:56:09","radius",10.1
"WBC-114","2019-06-15 23:05:45","radius",10.4
"WBC-114","2019-11-23 20:10:14","radius",10.2
"WBC-114","2019-05-05 20:12:52","radius",10.5
"WBC-114","2019-05-05 20:12:52","texture",20.1
"WBC-114","2019-11-09 22:56:09","texture",20.8
"WBC-114","2019-06-15 23:05:45","texture",21.5
"WBC-114","2019-11-23 20:10:14","texture",19.6
"WBC-114","2019-11-23 20:10:14","perimeter",66.2
"WBC-114","2019-05-05 20:12:52","perimeter",68.6
"WBC-114","2019-11-09 22:56:09","perimeter",68.5
"WBC-114","2019-06-15 23:05:45","perimeter",68.3
"WBC-114","2019-06-15 23:05:45","area",358.8
"WBC-114","2019-11-23 20:10:14","area",347.5
"WBC-114","2019-05-05 20:12:52","area",317.5
"WBC-114","2019-11-09 22:56:09","area",337.4
"WBC-115","2019-11-09 22:56:09","radius",8.7
"WBC-115","2019-06-15 23:05:45","radius",9
"WBC-115","2019-11-23 20:10:14","radius",8.7
"WBC-115","2019-05-05 20:12:52","radius",9
"WBC-115","2019-05-05 20:12:52","texture",15.5
"WBC-115","2019-11-09 22:56:09","texture",16
"WBC-115","2019-06-15 23:05:45","texture",15.6
"WBC-115","2019-11-23 20:10:14","texture",16
"WBC-115","2019-11-23 20:10:14","perimeter",54.4
"WBC-115","2019-05-05 20:12:52","perimeter",57.1
"WBC-115","2019-11-09 22:56:09","perimeter",54.9
"WBC-115","2019-06-15 23:05:45","perimeter",56.2
"WBC-115","2019-06-15 23:05:45","area",228.6
"WBC-115","2019-11-23 20:10:14","area",228.7
"WBC-115","2019-05-05 20:12:52","area",213
"WBC-115","2019-11-09 22:56:09","area",252.9
"WBC-116","2019-11-09 22:56:09","radius",11.9
"WBC-116","2019-06-15 23:05:45","radius",11.7
"WBC-116","2019-11-23 20:10:14","radius",11.9
"WBC-116","2019-05-05 20:12:52","radius",11.6
"WBC-116","2019-05-05 20:12:52","texture",20.6
"WBC-116","2019-11-09 22:56:09","texture",20.7
"WBC-116","2019-06-15 23:05:45","texture",20.9
"WBC-116","2019-11-23 20:10:14","texture",21.4
"WBC-116","2019-11-23 20:10:14","perimeter",78.6
"WBC-116","2019-05-05 20:12:52","perimeter",76.5
"WBC-116","2019-11-09 22:56:09","perimeter",74.8
"WBC-116","2019-06-15 23:05:45","perimeter",78.7
"WBC-116","2019-06-15 23:05:45","area",423.1
"WBC-116","2019-11-23 20:10:14","area",457
"WBC-116","2019-05-05 20:12:52","area",411.1
"WBC-116","2019-11-09 22:56:09","area",460
"WBC-117","2019-11-09 22:56:09","radius",9.2
"WBC-117","2019-06-15 23:05:45","radius",8.9
"WBC-117","2019-11-23 20:10:14","radius",8.8
"WBC-117","2019-05-05 20:12:52","radius",9
"WBC-117","2019-05-05 20:12:52","texture",14.5
"WBC-117","2019-11-09 22:56:09","texture",15.6
"WBC-117","2019-06-15 23:05:45","texture",16.3
"WBC-117","2019-11-23 20:10:14","texture",15.2
"WBC-117","2019-11-23 20:10:14","perimeter",61.2
"WBC-117","2019-05-05 20:12:52","perimeter",60.3
"WBC-117","2019-11-09 22:56:09","perimeter",54.7
"WBC-117","2019-06-15 23:05:45","perimeter",60.8
"WBC-117","2019-06-15 23:05:45","area",269.3
"WBC-117","2019-11-23 20:10:14","area",248.9
"WBC-117","2019-05-05 20:12:52","area",247.7
"WBC-117","2019-11-09 22:56:09","area",257.2
"WBC-118","2019-11-09 22:56:09","radius",14.8
"WBC-118","2019-06-15 23:05:45","radius",14.8
"WBC-118","2019-11-23 20:10:14","radius",14.7
"WBC-118","2019-05-05 20:12:52","radius",15
"WBC-118","2019-05-05 20:12:52","texture",16.9
"WBC-118","2019-11-09 22:56:09","texture",17.2
"WBC-118","2019-06-15 23:05:45","texture",17
"WBC-118","2019-11-23 20:10:14","texture",16.6
"WBC-118","2019-11-23 20:10:14","perimeter",102
"WBC-118","2019-05-05 20:12:52","perimeter",98.4
"WBC-118","2019-11-09 22:56:09","perimeter",97.8
"WBC-118","2019-06-15 23:05:45","perimeter",101
"WBC-118","2019-06-15 23:05:45","area",683.8
"WBC-118","2019-11-23 20:10:14","area",727.8
"WBC-118","2019-05-05 20:12:52","area",698.5
"WBC-118","2019-11-09 22:56:09","area",684.4
"WBC-119","2019-11-09 22:56:09","radius",16.7
"WBC-119","2019-06-15 23:05:45","radius",15
"WBC-119","2019-11-23 20:10:14","radius",15.7
"WBC-119","2019-05-05 20:12:52","radius",15.4
"WBC-119","2019-05-05 20:12:52","texture",21.1
"WBC-119","2019-11-09 22:56:09","texture",23.6
"WBC-119","2019-06-15 23:05:45","texture",25.4
"WBC-119","2019-11-23 20:10:14","texture",24.4
"WBC-119","2019-11-23 20:10:14","perimeter",106.1
"WBC-119","2019-05-05 20:12:52","perimeter",107.8
"WBC-119","2019-11-09 22:56:09","perimeter",111.7
"WBC-119","2019-06-15 23:05:45","perimeter",102.7
"WBC-119","2019-06-15 23:05:45","area",800.5
"WBC-119","2019-11-23 20:10:14","area",606.7
"WBC-119","2019-05-05 20:12:52","area",880.3
"WBC-119","2019-11-09 22:56:09","area",737.1
"WBC-120","2019-11-09 22:56:09","radius",18.3
"WBC-120","2019-06-15 23:05:45","radius",18.8
"WBC-120","2019-11-23 20:10:14","radius",18.1
"WBC-120","2019-05-05 20:12:52","radius",18.3
"WBC-120","2019-05-05 20:12:52","texture",19.8
"WBC-120","2019-11-09 22:56:09","texture",19.9
"WBC-120","2019-06-15 23:05:45","texture",21.3
"WBC-120","2019-11-23 20:10:14","texture",20.6
"WBC-120","2019-11-23 20:10:14","perimeter",106.7
"WBC-120","2019-05-05 20:12:52","perimeter",110.1
"WBC-120","2019-11-09 22:56:09","perimeter",116.9
"WBC-120","2019-06-15 23:05:45","perimeter",112.9
"WBC-120","2019-06-15 23:05:45","area",967.7
"WBC-120","2019-11-23 20:10:14","area",928.2
"WBC-120","2019-05-05 20:12:52","area",1027.3
"WBC-120","2019-11-09 22:56:09","area",935.2
"WBC-121","2019-11-09 22:56:09","radius",11.4
"WBC-121","2019-06-15 23:05:45","radius",11.2
"WBC-121","2019-11-23 20:10:14","radius",11.6
"WBC-121","2019-05-05 20:12:52","radius",11.4
"WBC-121","2019-05-05 20:12:52","texture",11.6
"WBC-121","2019-11-09 22:56:09","texture",11
"WBC-121","2019-06-15 23:05:45","texture",10.9
"WBC-121","2019-11-23 20:10:14","texture",11
"WBC-121","2019-11-23 20:10:14","perimeter",72.4
"WBC-121","2019-05-05 20:12:52","perimeter",72.7
"WBC-121","2019-11-09 22:56:09","perimeter",72.5
"WBC-121","2019-06-15 23:05:45","perimeter",73.6
"WBC-121","2019-06-15 23:05:45","area",402.8
"WBC-121","2019-11-23 20:10:14","area",392.8
"WBC-121","2019-05-05 20:12:52","area",402.5
"WBC-121","2019-11-09 22:56:09","area",409.9
"WBC-122","2019-11-09 22:56:09","radius",18.7
"WBC-122","2019-06-15 23:05:45","radius",19.2
"WBC-122","2019-11-23 20:10:14","radius",20.2
"WBC-122","2019-05-05 20:12:52","radius",19.5
"WBC-122","2019-05-05 20:12:52","texture",16
"WBC-122","2019-11-09 22:56:09","texture",17
"WBC-122","2019-06-15 23:05:45","texture",14.9
"WBC-122","2019-11-23 20:10:14","texture",15.9
"WBC-122","2019-11-23 20:10:14","perimeter",122.3
"WBC-122","2019-05-05 20:12:52","perimeter",124.3
"WBC-122","2019-11-09 22:56:09","perimeter",121.9
"WBC-122","2019-06-15 23:05:45","perimeter",112.7
"WBC-122","2019-06-15 23:05:45","area",1084.5
"WBC-122","2019-11-23 20:10:14","area",1117.1
"WBC-122","2019-05-05 20:12:52","area",1058.8
"WBC-122","2019-11-09 22:56:09","area",1206.4
"WBC-123","2019-11-09 22:56:09","radius",22.6
"WBC-123","2019-06-15 23:05:45","radius",23.9
"WBC-123","2019-11-23 20:10:14","radius",23.1
"WBC-123","2019-05-05 20:12:52","radius",23.6
"WBC-123","2019-05-05 20:12:52","texture",20.8
"WBC-123","2019-11-09 22:56:09","texture",21
"WBC-123","2019-06-15 23:05:45","texture",22
"WBC-123","2019-11-23 20:10:14","texture",20.6
"WBC-123","2019-11-23 20:10:14","perimeter",165.4
"WBC-123","2019-05-05 20:12:52","perimeter",169
"WBC-123","2019-11-09 22:56:09","perimeter",177.6
"WBC-123","2019-06-15 23:05:45","perimeter",165.3
"WBC-123","2019-06-15 23:05:45","area",1783.8
"WBC-123","2019-11-23 20:10:14","area",1658.6
"WBC-123","2019-05-05 20:12:52","area",1597.3
"WBC-123","2019-11-09 22:56:09","area",1581.4
"WBC-124","2019-11-09 22:56:09","radius",14.5
"WBC-124","2019-06-15 23:05:45","radius",14.4
"WBC-124","2019-11-23 20:10:14","radius",14.7
"WBC-124","2019-05-05 20:12:52","radius",14.8
"WBC-124","2019-05-05 20:12:52","texture",11.6
"WBC-124","2019-11-09 22:56:09","texture",11.3
"WBC-124","2019-06-15 23:05:45","texture",10.6
"WBC-124","2019-11-23 20:10:14","texture",11
"WBC-124","2019-11-23 20:10:14","perimeter",93.1
"WBC-124","2019-05-05 20:12:52","perimeter",94.2
"WBC-124","2019-11-09 22:56:09","perimeter",98.8
"WBC-124","2019-06-15 23:05:45","perimeter",96.4
"WBC-124","2019-06-15 23:05:45","area",593.4
"WBC-124","2019-11-23 20:10:14","area",648.4
"WBC-124","2019-05-05 20:12:52","area",710.2
"WBC-124","2019-11-09 22:56:09","area",626.7
"WBC-125","2019-11-09 22:56:09","radius",13.3
"WBC-125","2019-06-15 23:05:45","radius",13
"WBC-125","2019-11-23 20:10:14","radius",13.5
"WBC-125","2019-05-05 20:12:52","radius",13.2
"WBC-125","2019-05-05 20:12:52","texture",16.5
"WBC-125","2019-11-09 22:56:09","texture",16
"WBC-125","2019-06-15 23:05:45","texture",15.2
"WBC-125","2019-11-23 20:10:14","texture",15.8
"WBC-125","2019-11-23 20:10:14","perimeter",86.4
"WBC-125","2019-05-05 20:12:52","perimeter",85
"WBC-125","2019-11-09 22:56:09","perimeter",85.9
"WBC-125","2019-06-15 23:05:45","perimeter",86.5
"WBC-125","2019-06-15 23:05:45","area",550
"WBC-125","2019-11-23 20:10:14","area",569
"WBC-125","2019-05-05 20:12:52","area",534.6
"WBC-125","2019-11-09 22:56:09","area",566.2
"WBC-126","2019-11-09 22:56:09","radius",14
"WBC-126","2019-06-15 23:05:45","radius",13.7
"WBC-126","2019-11-23 20:10:14","radius",13.7
"WBC-126","2019-05-05 20:12:52","radius",13.6
"WBC-126","2019-05-05 20:12:52","texture",17.1
"WBC-126","2019-11-09 22:56:09","texture",18.5
"WBC-126","2019-06-15 23:05:45","texture",15.9
"WBC-126","2019-11-23 20:10:14","texture",17.8
"WBC-126","2019-11-23 20:10:14","perimeter",85.9
"WBC-126","2019-05-05 20:12:52","perimeter",91.5
"WBC-126","2019-11-09 22:56:09","perimeter",89
"WBC-126","2019-06-15 23:05:45","perimeter",91.8
"WBC-126","2019-06-15 23:05:45","area",558.3
"WBC-126","2019-11-23 20:10:14","area",568.7
"WBC-126","2019-05-05 20:12:52","area",589.3
"WBC-126","2019-11-09 22:56:09","area",593.9
"WBC-127","2019-11-09 22:56:09","radius",13.2
"WBC-127","2019-06-15 23:05:45","radius",13.8
"WBC-127","2019-11-23 20:10:14","radius",13.6
"WBC-127","2019-05-05 20:12:52","radius",13.6
"WBC-127","2019-05-05 20:12:52","texture",25.5
"WBC-127","2019-11-09 22:56:09","texture",25.2
"WBC-127","2019-06-15 23:05:45","texture",24.6
"WBC-127","2019-11-23 20:10:14","texture",26.1
"WBC-127","2019-11-23 20:10:14","perimeter",85.7
"WBC-127","2019-05-05 20:12:52","perimeter",84.3
"WBC-127","2019-11-09 22:56:09","perimeter",85.5
"WBC-127","2019-06-15 23:05:45","perimeter",88.3
"WBC-127","2019-06-15 23:05:45","area",560.1
"WBC-127","2019-11-23 20:10:14","area",594.4
"WBC-127","2019-05-05 20:12:52","area",615.7
"WBC-127","2019-11-09 22:56:09","area",549.4
"WBC-128","2019-11-09 22:56:09","radius",18.4
"WBC-128","2019-06-15 23:05:45","radius",17.6
"WBC-128","2019-11-23 20:10:14","radius",18.9
"WBC-128","2019-05-05 20:12:52","radius",18.6
"WBC-128","2019-05-05 20:12:52","texture",19.9
"WBC-128","2019-11-09 22:56:09","texture",17.5
"WBC-128","2019-06-15 23:05:45","texture",19.4
"WBC-128","2019-11-23 20:10:14","texture",18.9
"WBC-128","2019-11-23 20:10:14","perimeter",123.3
"WBC-128","2019-05-05 20:12:52","perimeter",113.3
"WBC-128","2019-11-09 22:56:09","perimeter",114.1
"WBC-128","2019-06-15 23:05:45","perimeter",111
"WBC-128","2019-06-15 23:05:45","area",1163.1
"WBC-128","2019-11-23 20:10:14","area",1265.9
"WBC-128","2019-05-05 20:12:52","area",1045.7
"WBC-128","2019-11-09 22:56:09","area",1143.3
"WBC-129","2019-11-09 22:56:09","radius",15.7
"WBC-129","2019-06-15 23:05:45","radius",15.6
"WBC-129","2019-11-23 20:10:14","radius",15.6
"WBC-129","2019-05-05 20:12:52","radius",14.4
"WBC-129","2019-05-05 20:12:52","texture",16
"WBC-129","2019-11-09 22:56:09","texture",16
"WBC-129","2019-06-15 23:05:45","texture",14.2
"WBC-129","2019-11-23 20:10:14","texture",15.8
"WBC-129","2019-11-23 20:10:14","perimeter",103.7
"WBC-129","2019-05-05 20:12:52","perimeter",103.4
"WBC-129","2019-11-09 22:56:09","perimeter",100.6
"WBC-129","2019-06-15 23:05:45","perimeter",103.5
"WBC-129","2019-06-15 23:05:45","area",753.2
"WBC-129","2019-11-23 20:10:14","area",656.5
"WBC-129","2019-05-05 20:12:52","area",668.2
"WBC-129","2019-11-09 22:56:09","area",690.1
"WBC-130","2019-11-09 22:56:09","radius",19.5
"WBC-130","2019-06-15 23:05:45","radius",19.5
"WBC-130","2019-11-23 20:10:14","radius",19.5
"WBC-130","2019-05-05 20:12:52","radius",20.1
"WBC-130","2019-05-05 20:12:52","texture",24.4
"WBC-130","2019-11-09 22:56:09","texture",25.9
"WBC-130","2019-06-15 23:05:45","texture",25.1
"WBC-130","2019-11-23 20:10:14","texture",23.9
"WBC-130","2019-11-23 20:10:14","perimeter",125.7
"WBC-130","2019-05-05 20:12:52","perimeter",130.7
"WBC-130","2019-11-09 22:56:09","perimeter",128.9
"WBC-130","2019-06-15 23:05:45","perimeter",132.8
"WBC-130","2019-06-15 23:05:45","area",1123.3
"WBC-130","2019-11-23 20:10:14","area",1229.3
"WBC-130","2019-05-05 20:12:52","area",1185.6
"WBC-130","2019-11-09 22:56:09","area",1218.9
"WBC-131","2019-11-09 22:56:09","radius",12.4
"WBC-131","2019-06-15 23:05:45","radius",11.9
"WBC-131","2019-11-23 20:10:14","radius",11.9
"WBC-131","2019-05-05 20:12:52","radius",12.2
"WBC-131","2019-05-05 20:12:52","texture",12.2
"WBC-131","2019-11-09 22:56:09","texture",13.3
"WBC-131","2019-06-15 23:05:45","texture",12.4
"WBC-131","2019-11-23 20:10:14","texture",13.9
"WBC-131","2019-11-23 20:10:14","perimeter",80
"WBC-131","2019-05-05 20:12:52","perimeter",82.2
"WBC-131","2019-11-09 22:56:09","perimeter",79.8
"WBC-131","2019-06-15 23:05:45","perimeter",78.7
"WBC-131","2019-06-15 23:05:45","area",454.9
"WBC-131","2019-11-23 20:10:14","area",426.4
"WBC-131","2019-05-05 20:12:52","area",444.8
"WBC-131","2019-11-09 22:56:09","area",458.7
"WBC-132","2019-11-09 22:56:09","radius",15.4
"WBC-132","2019-06-15 23:05:45","radius",15.3
"WBC-132","2019-11-23 20:10:14","radius",14.9
"WBC-132","2019-05-05 20:12:52","radius",15.1
"WBC-132","2019-05-05 20:12:52","texture",20.8
"WBC-132","2019-11-09 22:56:09","texture",20.3
"WBC-132","2019-06-15 23:05:45","texture",20.4
"WBC-132","2019-11-23 20:10:14","texture",19.4
"WBC-132","2019-11-23 20:10:14","perimeter",101.6
"WBC-132","2019-05-05 20:12:52","perimeter",102.7
"WBC-132","2019-11-09 22:56:09","perimeter",101.9
"WBC-132","2019-06-15 23:05:45","perimeter",103.1
"WBC-132","2019-06-15 23:05:45","area",785.7
"WBC-132","2019-11-23 20:10:14","area",727.1
"WBC-132","2019-05-05 20:12:52","area",728.9
"WBC-132","2019-11-09 22:56:09","area",795.7
"WBC-133","2019-11-09 22:56:09","radius",16.2
"WBC-133","2019-06-15 23:05:45","radius",15.7
"WBC-133","2019-11-23 20:10:14","radius",16.5
"WBC-133","2019-05-05 20:12:52","radius",16.3
"WBC-133","2019-05-05 20:12:52","texture",21.1
"WBC-133","2019-11-09 22:56:09","texture",19
"WBC-133","2019-06-15 23:05:45","texture",20.7
"WBC-133","2019-11-23 20:10:14","texture",24.1
"WBC-133","2019-11-23 20:10:14","perimeter",105.5
"WBC-133","2019-05-05 20:12:52","perimeter",103
"WBC-133","2019-11-09 22:56:09","perimeter",103.3
"WBC-133","2019-06-15 23:05:45","perimeter",106.6
"WBC-133","2019-06-15 23:05:45","area",767
"WBC-133","2019-11-23 20:10:14","area",779.2
"WBC-133","2019-05-05 20:12:52","area",748.6
"WBC-133","2019-11-09 22:56:09","area",786
"WBC-134","2019-11-09 22:56:09","radius",15.3
"WBC-134","2019-06-15 23:05:45","radius",15.2
"WBC-134","2019-11-23 20:10:14","radius",15.3
"WBC-134","2019-05-05 20:12:52","radius",15.5
"WBC-134","2019-05-05 20:12:52","texture",14.6
"WBC-134","2019-11-09 22:56:09","texture",14.8
"WBC-134","2019-06-15 23:05:45","texture",13.7
"WBC-134","2019-11-23 20:10:14","texture",13.7
"WBC-134","2019-11-23 20:10:14","perimeter",101.3
"WBC-134","2019-05-05 20:12:52","perimeter",102.4
"WBC-134","2019-11-09 22:56:09","perimeter",104.3
"WBC-134","2019-06-15 23:05:45","perimeter",105.3
"WBC-134","2019-06-15 23:05:45","area",770.2
"WBC-134","2019-11-23 20:10:14","area",746
"WBC-134","2019-05-05 20:12:52","area",776.6
"WBC-134","2019-11-09 22:56:09","area",756.6
"WBC-135","2019-11-09 22:56:09","radius",18.5
"WBC-135","2019-06-15 23:05:45","radius",18.9
"WBC-135","2019-11-23 20:10:14","radius",18.9
"WBC-135","2019-05-05 20:12:52","radius",17
"WBC-135","2019-05-05 20:12:52","texture",21.9
"WBC-135","2019-11-09 22:56:09","texture",22.2
"WBC-135","2019-06-15 23:05:45","texture",22.8
"WBC-135","2019-11-23 20:10:14","texture",20.2
"WBC-135","2019-11-23 20:10:14","perimeter",125.5
"WBC-135","2019-05-05 20:12:52","perimeter",116.7
"WBC-135","2019-11-09 22:56:09","perimeter",123.4
"WBC-135","2019-06-15 23:05:45","perimeter",125.8
"WBC-135","2019-06-15 23:05:45","area",1023.8
"WBC-135","2019-11-23 20:10:14","area",914.9
"WBC-135","2019-05-05 20:12:52","area",1054.8
"WBC-135","2019-11-09 22:56:09","area",1064
"WBC-136","2019-11-09 22:56:09","radius",12.6
"WBC-136","2019-06-15 23:05:45","radius",12.6
"WBC-136","2019-11-23 20:10:14","radius",12.9
"WBC-136","2019-05-05 20:12:52","radius",12.3
"WBC-136","2019-05-05 20:12:52","texture",22
"WBC-136","2019-11-09 22:56:09","texture",24.9
"WBC-136","2019-06-15 23:05:45","texture",23
"WBC-136","2019-11-23 20:10:14","texture",22.5
"WBC-136","2019-11-23 20:10:14","perimeter",81.1
"WBC-136","2019-05-05 20:12:52","perimeter",83
"WBC-136","2019-11-09 22:56:09","perimeter",80.3
"WBC-136","2019-06-15 23:05:45","perimeter",82.5
"WBC-136","2019-06-15 23:05:45","area",508.6
"WBC-136","2019-11-23 20:10:14","area",479.3
"WBC-136","2019-05-05 20:12:52","area",505.1
"WBC-136","2019-11-09 22:56:09","area",534.2
"WBC-137","2019-11-09 22:56:09","radius",12.1
"WBC-137","2019-06-15 23:05:45","radius",12.1
"WBC-137","2019-11-23 20:10:14","radius",12.6
"WBC-137","2019-05-05 20:12:52","radius",11.7
"WBC-137","2019-05-05 20:12:52","texture",17.7
"WBC-137","2019-11-09 22:56:09","texture",16.3
"WBC-137","2019-06-15 23:05:45","texture",18.1
"WBC-137","2019-11-23 20:10:14","texture",15.1
"WBC-137","2019-11-23 20:10:14","perimeter",73.9
"WBC-137","2019-05-05 20:12:52","perimeter",71.9
"WBC-137","2019-11-09 22:56:09","perimeter",79.3
"WBC-137","2019-06-15 23:05:45","perimeter",75.1
"WBC-137","2019-06-15 23:05:45","area",404.1
"WBC-137","2019-11-23 20:10:14","area",470
"WBC-137","2019-05-05 20:12:52","area",446.2
"WBC-137","2019-11-09 22:56:09","area",431.8
"WBC-138","2019-11-09 22:56:09","radius",11.4
"WBC-138","2019-06-15 23:05:45","radius",11.6
"WBC-138","2019-11-23 20:10:14","radius",11.5
"WBC-138","2019-05-05 20:12:52","radius",11.4
"WBC-138","2019-05-05 20:12:52","texture",18.1
"WBC-138","2019-11-09 22:56:09","texture",14.3
"WBC-138","2019-06-15 23:05:45","texture",15.2
"WBC-138","2019-11-23 20:10:14","texture",15.3
"WBC-138","2019-11-23 20:10:14","perimeter",73.4
"WBC-138","2019-05-05 20:12:52","perimeter",72.2
"WBC-138","2019-11-09 22:56:09","perimeter",72.7
"WBC-138","2019-06-15 23:05:45","perimeter",73.3
"WBC-138","2019-06-15 23:05:45","area",395.8
"WBC-138","2019-11-23 20:10:14","area",398.8
"WBC-138","2019-05-05 20:12:52","area",384.4
"WBC-138","2019-11-09 22:56:09","area",392.3
"WBC-139","2019-11-09 22:56:09","radius",13.1
"WBC-139","2019-06-15 23:05:45","radius",16.2
"WBC-139","2019-11-23 20:10:14","radius",13.2
"WBC-139","2019-05-05 20:12:52","radius",13.9
"WBC-139","2019-05-05 20:12:52","texture",16.4
"WBC-139","2019-11-09 22:56:09","texture",19.8
"WBC-139","2019-06-15 23:05:45","texture",17.9
"WBC-139","2019-11-23 20:10:14","texture",16.8
"WBC-139","2019-11-23 20:10:14","perimeter",112
"WBC-139","2019-05-05 20:12:52","perimeter",97.1
"WBC-139","2019-11-09 22:56:09","perimeter",90.6
"WBC-139","2019-06-15 23:05:45","perimeter",107.5
"WBC-139","2019-06-15 23:05:45","area",752.8
"WBC-139","2019-11-23 20:10:14","area",782.7
"WBC-139","2019-05-05 20:12:52","area",552.9
"WBC-139","2019-11-09 22:56:09","area",798.3
"WBC-140","2019-11-09 22:56:09","radius",11.3
"WBC-140","2019-06-15 23:05:45","radius",11.1
"WBC-140","2019-11-23 20:10:14","radius",11.6
"WBC-140","2019-05-05 20:12:52","radius",10.5
"WBC-140","2019-05-05 20:12:52","texture",12.5
"WBC-140","2019-11-09 22:56:09","texture",14.4
"WBC-140","2019-06-15 23:05:45","texture",15.2
"WBC-140","2019-11-23 20:10:14","texture",14.2
"WBC-140","2019-11-23 20:10:14","perimeter",73.3
"WBC-140","2019-05-05 20:12:52","perimeter",73.6
"WBC-140","2019-11-09 22:56:09","perimeter",71.1
"WBC-140","2019-06-15 23:05:45","perimeter",74.9
"WBC-140","2019-06-15 23:05:45","area",371.6
"WBC-140","2019-11-23 20:10:14","area",352.4
"WBC-140","2019-05-05 20:12:52","area",359.5
"WBC-140","2019-11-09 22:56:09","area",340.4
"WBC-141","2019-11-09 22:56:09","radius",9.7
"WBC-141","2019-06-15 23:05:45","radius",9.6
"WBC-141","2019-11-23 20:10:14","radius",9.4
"WBC-141","2019-05-05 20:12:52","radius",9.6
"WBC-141","2019-05-05 20:12:52","texture",12.7
"WBC-141","2019-11-09 22:56:09","texture",12.2
"WBC-141","2019-06-15 23:05:45","texture",12.4
"WBC-141","2019-11-23 20:10:14","texture",11.8
"WBC-141","2019-11-23 20:10:14","perimeter",61
"WBC-141","2019-05-05 20:12:52","perimeter",62.1
"WBC-141","2019-11-09 22:56:09","perimeter",60.5
"WBC-141","2019-06-15 23:05:45","perimeter",62.9
"WBC-141","2019-06-15 23:05:45","area",314.2
"WBC-141","2019-11-23 20:10:14","area",277.1
"WBC-141","2019-05-05 20:12:52","area",277.6
"WBC-141","2019-11-09 22:56:09","area",285.3
"WBC-142","2019-11-09 22:56:09","radius",17.1
"WBC-142","2019-06-15 23:05:45","radius",17
"WBC-142","2019-11-23 20:10:14","radius",14.6
"WBC-142","2019-05-05 20:12:52","radius",15.1
"WBC-142","2019-05-05 20:12:52","texture",17.9
"WBC-142","2019-11-09 22:56:09","texture",18.9
"WBC-142","2019-06-15 23:05:45","texture",17.5
