--- Starting fine-tuning for model_type: gpt2 ---
Model configured with LoRA:
trainable params: 294912 || all params: 124734720 || trainable%: 0.24
Starting training...
{'loss': '3.568', 'grad_norm': '0.3329', 'learning_rate': '0.0002', 'epoch': '0.0006034'}
{'loss': '1.919', 'grad_norm': '0.572', 'learning_rate': '4.282e-05', 'epoch': '0.7868'}
{'loss': '1.907', 'grad_norm': '0.5367', 'learning_rate': '4.27e-05', 'epoch': '0.7874'}
{'loss': '1.686', 'grad_norm': '0.4309', 'learning_rate': '4.258e-05', 'epoch': '0.7881'}
{'loss': '2.367', 'grad_norm': '0.589', 'learning_rate': '4.246e-05', 'epoch': '0.7887'}
{'loss': '2.185', 'grad_norm': '0.6557', 'learning_rate': '4.234e-05', 'epoch': '0.7893'}
{'loss': '2.342', 'grad_norm': '0.7082', 'learning_rate': '4.222e-05', 'epoch': '0.7899'}
{'loss': '1.663', 'grad_norm': '0.4973', 'learning_rate': '4.21e-05', 'epoch': '0.7905'}
{'loss': '2.141', 'grad_norm': '0.5611', 'learning_rate': '4.198e-05', 'epoch': '0.7911'}
{'loss': '2.108', 'grad_norm': '0.6207', 'learning_rate': '4.186e-05', 'epoch': '0.7917'}
{'loss': '2.191', 'grad_norm': '0.7073', 'learning_rate': '4.174e-05', 'epoch': '0.7923'}
{'loss': '2.019', 'grad_norm': '0.4848', 'learning_rate': '4.162e-05', 'epoch': '0.7929'}
{'loss': '1.996', 'grad_norm': '0.5328', 'learning_rate': '4.15e-05', 'epoch': '0.7935'}
{'loss': '2.095', 'grad_norm': '0.4649', 'learning_rate': '4.138e-05', 'epoch': '0.7941'}
{'loss': '2.506', 'grad_norm': '0.653', 'learning_rate': '4.125e-05', 'epoch': '0.7947'}
{'loss': '1.806', 'grad_norm': '1.133', 'learning_rate': '4.113e-05', 'epoch': '0.7953'}
{'loss': '1.761', 'grad_norm': '0.5454', 'learning_rate': '4.101e-05', 'epoch': '0.7959'}
{'loss': '1.998', 'grad_norm': '0.587', 'learning_rate': '4.089e-05', 'epoch': '0.7965'}
{'loss': '1.802', 'grad_norm': '0.5253', 'learning_rate': '4.077e-05', 'epoch': '0.7971'}
{'loss': '2.303', 'grad_norm': '0.6067', 'learning_rate': '4.065e-05', 'epoch': '0.7977'}
{'loss': '2.429', 'grad_norm': '0.583', 'learning_rate': '4.053e-05', 'epoch': '0.7983'}
{'loss': '1.83', 'grad_norm': '0.4947', 'learning_rate': '4.041e-05', 'epoch': '0.7989'}
{'loss': '2.143', 'grad_norm': '0.5603', 'learning_rate': '4.029e-05', 'epoch': '0.7995'}
{'loss': '1.873', 'grad_norm': '0.617', 'learning_rate': '4.017e-05', 'epoch': '0.8001'}
{'loss': '2.594', 'grad_norm': '0.5374', 'learning_rate': '4.005e-05', 'epoch': '0.8007'}
{'loss': '2.187', 'grad_norm': '0.6196', 'learning_rate': '3.993e-05', 'epoch': '0.8013'}
{'loss': '2.194', 'grad_norm': '0.6032', 'learning_rate': '3.981e-05', 'epoch': '0.8019'}
{'loss': '2.276', 'grad_norm': '0.6357', 'learning_rate': '3.969e-05', 'epoch': '0.8025'}
{'loss': '2.522', 'grad_norm': '0.4731', 'learning_rate': '3.957e-05', 'epoch': '0.8031'}
{'loss': '2.517', 'grad_norm': '0.5081', 'learning_rate': '3.945e-05', 'epoch': '0.8037'}
{'loss': '1.771', 'grad_norm': '0.4951', 'learning_rate': '3.932e-05', 'epoch': '0.8043'}
{'loss': '2.183', 'grad_norm': '0.6161', 'learning_rate': '3.92e-05', 'epoch': '0.8049'}
{'loss': '2.554', 'grad_norm': '0.6012', 'learning_rate': '3.908e-05', 'epoch': '0.8056'}
{'loss': '2.274', 'grad_norm': '0.7352', 'learning_rate': '3.896e-05', 'epoch': '0.8062'}
{'loss': '2.059', 'grad_norm': '0.7081', 'learning_rate': '3.884e-05', 'epoch': '0.8068'}
{'loss': '2.502', 'grad_norm': '0.6866', 'learning_rate': '3.872e-05', 'epoch': '0.8074'}
{'loss': '2.298', 'grad_norm': '0.4715', 'learning_rate': '3.86e-05', 'epoch': '0.808'}
{'loss': '2.274', 'grad_norm': '0.5881', 'learning_rate': '3.848e-05', 'epoch': '0.8086'}
{'loss': '1.828', 'grad_norm': '0.479', 'learning_rate': '3.836e-05', 'epoch': '0.8092'}
{'loss': '1.784', 'grad_norm': '0.669', 'learning_rate': '3.824e-05', 'epoch': '0.8098'}
{'loss': '1.996', 'grad_norm': '0.5161', 'learning_rate': '3.812e-05', 'epoch': '0.8104'}
{'loss': '2.163', 'grad_norm': '0.6434', 'learning_rate': '3.8e-05', 'epoch': '0.811'}
{'loss': '1.853', 'grad_norm': '0.3931', 'learning_rate': '3.788e-05', 'epoch': '0.8116'}
{'loss': '1.744', 'grad_norm': '0.5017', 'learning_rate': '3.776e-05', 'epoch': '0.8122'}
{'loss': '2.248', 'grad_norm': '0.6318', 'learning_rate': '3.764e-05', 'epoch': '0.8128'}
{'loss': '1.807', 'grad_norm': '0.5194', 'learning_rate': '3.752e-05', 'epoch': '0.8134'}
{'loss': '2.187', 'grad_norm': '0.6542', 'learning_rate': '3.739e-05', 'epoch': '0.814'}
{'loss': '2.109', 'grad_norm': '0.4255', 'learning_rate': '3.727e-05', 'epoch': '0.8146'}
{'loss': '2.172', 'grad_norm': '0.4798', 'learning_rate': '3.715e-05', 'epoch': '0.8152'}
{'loss': '2.502', 'grad_norm': '0.621', 'learning_rate': '3.703e-05', 'epoch': '0.8158'}
{'loss': '1.943', 'grad_norm': '0.511', 'learning_rate': '3.691e-05', 'epoch': '0.8164'}
{'loss': '2.195', 'grad_norm': '0.4005', 'learning_rate': '3.679e-05', 'epoch': '0.817'}
{'loss': '1.934', 'grad_norm': '0.6169', 'learning_rate': '3.667e-05', 'epoch': '0.8176'}
{'loss': '2.035', 'grad_norm': '0.96', 'learning_rate': '3.655e-05', 'epoch': '0.8182'}
{'loss': '1.988', 'grad_norm': '0.4985', 'learning_rate': '3.643e-05', 'epoch': '0.8188'}
{'loss': '2.096', 'grad_norm': '0.5652', 'learning_rate': '3.631e-05', 'epoch': '0.8194'}
{'loss': '1.653', 'grad_norm': '0.6947', 'learning_rate': '3.619e-05', 'epoch': '0.82'}
{'loss': '1.995', 'grad_norm': '0.4946', 'learning_rate': '3.607e-05', 'epoch': '0.8206'}
{'loss': '1.885', 'grad_norm': '0.4549', 'learning_rate': '3.595e-05', 'epoch': '0.8212'}
{'loss': '2.474', 'grad_norm': '0.6563', 'learning_rate': '3.583e-05', 'epoch': '0.8218'}
{'loss': '2.656', 'grad_norm': '0.784', 'learning_rate': '3.571e-05', 'epoch': '0.8224'}
{'loss': '1.991', 'grad_norm': '0.722', 'learning_rate': '3.559e-05', 'epoch': '0.8231'}
{'loss': '2.128', 'grad_norm': '0.6352', 'learning_rate': '3.546e-05', 'epoch': '0.8237'}
{'loss': '1.79', 'grad_norm': '0.654', 'learning_rate': '3.534e-05', 'epoch': '0.8243'}
{'loss': '1.852', 'grad_norm': '0.5558', 'learning_rate': '3.522e-05', 'epoch': '0.8249'}
{'loss': '2.593', 'grad_norm': '0.4576', 'learning_rate': '3.51e-05', 'epoch': '0.8255'}
{'loss': '1.568', 'grad_norm': '0.4583', 'learning_rate': '3.498e-05', 'epoch': '0.8261'}
{'loss': '2.601', 'grad_norm': '0.6156', 'learning_rate': '3.486e-05', 'epoch': '0.8267'}
{'loss': '2.265', 'grad_norm': '0.5244', 'learning_rate': '3.474e-05', 'epoch': '0.8273'}
{'loss': '2.109', 'grad_norm': '0.4531', 'learning_rate': '3.462e-05', 'epoch': '0.8279'}
{'loss': '2.137', 'grad_norm': '0.5729', 'learning_rate': '3.45e-05', 'epoch': '0.8285'}
{'loss': '2.137', 'grad_norm': '0.6148', 'learning_rate': '3.438e-05', 'epoch': '0.8291'}
{'loss': '2.363', 'grad_norm': '1.106', 'learning_rate': '3.426e-05', 'epoch': '0.8297'}
{'loss': '2.113', 'grad_norm': '0.591', 'learning_rate': '3.414e-05', 'epoch': '0.8303'}
{'loss': '2.028', 'grad_norm': '0.4652', 'learning_rate': '3.402e-05', 'epoch': '0.8309'}
{'loss': '2.094', 'grad_norm': '0.5345', 'learning_rate': '3.39e-05', 'epoch': '0.8315'}
{'loss': '2.291', 'grad_norm': '0.4627', 'learning_rate': '3.378e-05', 'epoch': '0.8321'}
{'loss': '1.743', 'grad_norm': '1.321', 'learning_rate': '3.366e-05', 'epoch': '0.8327'}
{'loss': '2.12', 'grad_norm': '0.485', 'learning_rate': '3.353e-05', 'epoch': '0.8333'}
{'loss': '2.203', 'grad_norm': '0.6529', 'learning_rate': '3.341e-05', 'epoch': '0.8339'}
{'loss': '1.784', 'grad_norm': '0.6941', 'learning_rate': '3.329e-05', 'epoch': '0.8345'}
{'loss': '2.049', 'grad_norm': '0.525', 'learning_rate': '3.317e-05', 'epoch': '0.8351'}
{'loss': '2.007', 'grad_norm': '0.5846', 'learning_rate': '3.305e-05', 'epoch': '0.8357'}
{'loss': '2.65', 'grad_norm': '0.8976', 'learning_rate': '3.293e-05', 'epoch': '0.8363'}
{'loss': '1.913', 'grad_norm': '0.4306', 'learning_rate': '3.281e-05', 'epoch': '0.8369'}
{'loss': '2.231', 'grad_norm': '0.5864', 'learning_rate': '3.269e-05', 'epoch': '0.8375'}
{'loss': '2.288', 'grad_norm': '0.4361', 'learning_rate': '3.257e-05', 'epoch': '0.8381'}
{'loss': '2.03', 'grad_norm': '0.5815', 'learning_rate': '3.245e-05', 'epoch': '0.8387'}
{'loss': '2.229', 'grad_norm': '0.4748', 'learning_rate': '3.233e-05', 'epoch': '0.8393'}
{'loss': '1.884', 'grad_norm': '0.5057', 'learning_rate': '3.221e-05', 'epoch': '0.8399'}
{'loss': '1.655', 'grad_norm': '0.4489', 'learning_rate': '3.209e-05', 'epoch': '0.8405'}
{'loss': '2.091', 'grad_norm': '0.4386', 'learning_rate': '3.197e-05', 'epoch': '0.8412'}
{'loss': '2.112', 'grad_norm': '0.6208', 'learning_rate': '3.185e-05', 'epoch': '0.8418'}
{'loss': '2.219', 'grad_norm': '0.5682', 'learning_rate': '3.172e-05', 'epoch': '0.8424'}
{'loss': '1.727', 'grad_norm': '0.6593', 'learning_rate': '3.16e-05', 'epoch': '0.843'}
{'loss': '2.158', 'grad_norm': '0.5897', 'learning_rate': '3.148e-05', 'epoch': '0.8436'}
{'loss': '2.333', 'grad_norm': '0.4601', 'learning_rate': '3.136e-05', 'epoch': '0.8442'}
{'loss': '1.484', 'grad_norm': '0.4499', 'learning_rate': '3.124e-05', 'epoch': '0.8448'}
{'loss': '1.849', 'grad_norm': '0.4637', 'learning_rate': '3.112e-05', 'epoch': '0.8454'}
{'loss': '2.104', 'grad_norm': '0.6134', 'learning_rate': '3.1e-05', 'epoch': '0.846'}
{'loss': '2.008', 'grad_norm': '0.489', 'learning_rate': '3.088e-05', 'epoch': '0.8466'}
{'loss': '1.891', 'grad_norm': '0.6174', 'learning_rate': '3.076e-05', 'epoch': '0.8472'}
{'loss': '1.499', 'grad_norm': '0.482', 'learning_rate': '3.064e-05', 'epoch': '0.8478'}
{'loss': '2.169', 'grad_norm': '0.4872', 'learning_rate': '3.052e-05', 'epoch': '0.8484'}
{'loss': '1.903', 'grad_norm': '0.5124', 'learning_rate': '3.04e-05', 'epoch': '0.849'}
{'loss': '2.375', 'grad_norm': '0.5235', 'learning_rate': '3.028e-05', 'epoch': '0.8496'}
{'loss': '2.305', 'grad_norm': '0.6387', 'learning_rate': '3.016e-05', 'epoch': '0.8502'}
{'loss': '2.111', 'grad_norm': '0.7301', 'learning_rate': '3.004e-05', 'epoch': '0.8508'}
{'loss': '2.59', 'grad_norm': '0.561', 'learning_rate': '2.992e-05', 'epoch': '0.8514'}
{'loss': '2.295', 'grad_norm': '0.5206', 'learning_rate': '2.979e-05', 'epoch': '0.852'}
{'loss': '1.991', 'grad_norm': '0.3959', 'learning_rate': '2.967e-05', 'epoch': '0.8526'}
{'loss': '1.894', 'grad_norm': '0.456', 'learning_rate': '2.955e-05', 'epoch': '0.8532'}
{'loss': '1.951', 'grad_norm': '0.6271', 'learning_rate': '2.943e-05', 'epoch': '0.8538'}
{'loss': '1.981', 'grad_norm': '0.5481', 'learning_rate': '2.931e-05', 'epoch': '0.8544'}
{'loss': '1.977', 'grad_norm': '0.7004', 'learning_rate': '2.919e-05', 'epoch': '0.855'}
{'loss': '2.181', 'grad_norm': '0.5144', 'learning_rate': '2.907e-05', 'epoch': '0.8556'}
{'loss': '1.853', 'grad_norm': '0.5413', 'learning_rate': '2.895e-05', 'epoch': '0.8562'}
{'loss': '2.021', 'grad_norm': '0.5772', 'learning_rate': '2.883e-05', 'epoch': '0.8568'}
{'loss': '2.37', 'grad_norm': '0.598', 'learning_rate': '2.871e-05', 'epoch': '0.8574'}
{'loss': '2.307', 'grad_norm': '0.5697', 'learning_rate': '2.859e-05', 'epoch': '0.858'}
{'loss': '2.117', 'grad_norm': '0.6542', 'learning_rate': '2.847e-05', 'epoch': '0.8587'}
{'loss': '2.387', 'grad_norm': '0.5808', 'learning_rate': '2.835e-05', 'epoch': '0.8593'}
{'loss': '2.302', 'grad_norm': '0.541', 'learning_rate': '2.823e-05', 'epoch': '0.8599'}
{'loss': '2.027', 'grad_norm': '0.7214', 'learning_rate': '2.811e-05', 'epoch': '0.8605'}
{'loss': '2.251', 'grad_norm': '0.6681', 'learning_rate': '2.799e-05', 'epoch': '0.8611'}
{'loss': '2.159', 'grad_norm': '0.5031', 'learning_rate': '2.786e-05', 'epoch': '0.8617'}
{'loss': '2.295', 'grad_norm': '0.4795', 'learning_rate': '2.774e-05', 'epoch': '0.8623'}
{'loss': '1.972', 'grad_norm': '0.4583', 'learning_rate': '2.762e-05', 'epoch': '0.8629'}
{'loss': '1.724', 'grad_norm': '0.619', 'learning_rate': '2.75e-05', 'epoch': '0.8635'}
{'loss': '2.301', 'grad_norm': '0.5159', 'learning_rate': '2.738e-05', 'epoch': '0.8641'}
{'loss': '1.997', 'grad_norm': '0.6566', 'learning_rate': '2.726e-05', 'epoch': '0.8647'}
{'loss': '2.337', 'grad_norm': '0.5488', 'learning_rate': '2.714e-05', 'epoch': '0.8653'}
{'loss': '2.341', 'grad_norm': '0.5127', 'learning_rate': '2.702e-05', 'epoch': '0.8659'}
{'loss': '1.958', 'grad_norm': '1.403', 'learning_rate': '2.69e-05', 'epoch': '0.8665'}
{'loss': '2.035', 'grad_norm': '0.4824', 'learning_rate': '2.678e-05', 'epoch': '0.8671'}
{'loss': '2.035', 'grad_norm': '0.6364', 'learning_rate': '2.666e-05', 'epoch': '0.8677'}
{'loss': '1.821', 'grad_norm': '0.6551', 'learning_rate': '2.654e-05', 'epoch': '0.8683'}
{'loss': '2.138', 'grad_norm': '0.4662', 'learning_rate': '2.642e-05', 'epoch': '0.8689'}
{'loss': '1.982', 'grad_norm': '0.376', 'learning_rate': '2.63e-05', 'epoch': '0.8695'}
{'loss': '2.192', 'grad_norm': '0.5612', 'learning_rate': '2.618e-05', 'epoch': '0.8701'}
{'loss': '2.142', 'grad_norm': '0.6901', 'learning_rate': '2.606e-05', 'epoch': '0.8707'}
{'loss': '2.321', 'grad_norm': '0.5667', 'learning_rate': '2.593e-05', 'epoch': '0.8713'}
{'loss': '2.054', 'grad_norm': '0.5846', 'learning_rate': '2.581e-05', 'epoch': '0.8719'}
{'loss': '1.906', 'grad_norm': '0.4559', 'learning_rate': '2.569e-05', 'epoch': '0.8725'}
{'loss': '2.039', 'grad_norm': '0.5104', 'learning_rate': '2.557e-05', 'epoch': '0.8731'}
{'loss': '1.824', 'grad_norm': '0.6138', 'learning_rate': '2.545e-05', 'epoch': '0.8737'}
{'loss': '2.24', 'grad_norm': '0.641', 'learning_rate': '2.533e-05', 'epoch': '0.8743'}
{'loss': '2.192', 'grad_norm': '0.5166', 'learning_rate': '2.521e-05', 'epoch': '0.8749'}
{'loss': '2.188', 'grad_norm': '0.6053', 'learning_rate': '2.509e-05', 'epoch': '0.8755'}
{'loss': '1.895', 'grad_norm': '0.5675', 'learning_rate': '2.497e-05', 'epoch': '0.8762'}
{'loss': '2.224', 'grad_norm': '0.5424', 'learning_rate': '2.485e-05', 'epoch': '0.8768'}
{'loss': '1.972', 'grad_norm': '0.4742', 'learning_rate': '2.473e-05', 'epoch': '0.8774'}
{'loss': '2.021', 'grad_norm': '0.4664', 'learning_rate': '2.461e-05', 'epoch': '0.878'}
{'loss': '1.98', 'grad_norm': '0.4498', 'learning_rate': '2.449e-05', 'epoch': '0.8786'}
{'loss': '2.428', 'grad_norm': '0.5489', 'learning_rate': '2.437e-05', 'epoch': '0.8792'}
{'loss': '2.675', 'grad_norm': '0.7659', 'learning_rate': '2.425e-05', 'epoch': '0.8798'}
{'loss': '1.658', 'grad_norm': '0.5373', 'learning_rate': '2.413e-05', 'epoch': '0.8804'}
{'loss': '2.022', 'grad_norm': '0.4682', 'learning_rate': '2.4e-05', 'epoch': '0.881'}
{'loss': '2.112', 'grad_norm': '0.5067', 'learning_rate': '2.388e-05', 'epoch': '0.8816'}
{'loss': '2.799', 'grad_norm': '0.6668', 'learning_rate': '2.376e-05', 'epoch': '0.8822'}
{'loss': '1.962', 'grad_norm': '0.5494', 'learning_rate': '2.364e-05', 'epoch': '0.8828'}
{'loss': '1.843', 'grad_norm': '0.475', 'learning_rate': '2.352e-05', 'epoch': '0.8834'}
{'loss': '1.911', 'grad_norm': '0.5993', 'learning_rate': '2.34e-05', 'epoch': '0.884'}
{'loss': '1.846', 'grad_norm': '0.6221', 'learning_rate': '2.328e-05', 'epoch': '0.8846'}
{'loss': '2.167', 'grad_norm': '0.5399', 'learning_rate': '2.316e-05', 'epoch': '0.8852'}
{'loss': '2.301', 'grad_norm': '0.6679', 'learning_rate': '2.304e-05', 'epoch': '0.8858'}
{'loss': '2.019', 'grad_norm': '0.5325', 'learning_rate': '2.292e-05', 'epoch': '0.8864'}
{'loss': '2.43', 'grad_norm': '0.7694', 'learning_rate': '2.28e-05', 'epoch': '0.887'}
{'loss': '2.214', 'grad_norm': '0.51', 'learning_rate': '2.268e-05', 'epoch': '0.8876'}
{'loss': '2.252', 'grad_norm': '0.5878', 'learning_rate': '2.256e-05', 'epoch': '0.8882'}
{'loss': '2.245', 'grad_norm': '0.549', 'learning_rate': '2.244e-05', 'epoch': '0.8888'}
{'loss': '1.601', 'grad_norm': '0.6421', 'learning_rate': '2.232e-05', 'epoch': '0.8894'}
{'loss': '1.85', 'grad_norm': '0.7862', 'learning_rate': '2.22e-05', 'epoch': '0.89'}
{'loss': '2.345', 'grad_norm': '0.6962', 'learning_rate': '2.207e-05', 'epoch': '0.8906'}
{'loss': '1.871', 'grad_norm': '0.5207', 'learning_rate': '2.195e-05', 'epoch': '0.8912'}
{'loss': '2.134', 'grad_norm': '0.4887', 'learning_rate': '2.183e-05', 'epoch': '0.8918'}
{'loss': '2.048', 'grad_norm': '0.4783', 'learning_rate': '2.171e-05', 'epoch': '0.8924'}
{'loss': '2.459', 'grad_norm': '0.4143', 'learning_rate': '2.159e-05', 'epoch': '0.893'}
{'loss': '2.022', 'grad_norm': '0.4773', 'learning_rate': '2.147e-05', 'epoch': '0.8936'}
{'loss': '1.945', 'grad_norm': '0.4517', 'learning_rate': '2.135e-05', 'epoch': '0.8943'}
{'loss': '1.977', 'grad_norm': '0.5866', 'learning_rate': '2.123e-05', 'epoch': '0.8949'}
{'loss': '2.084', 'grad_norm': '0.5372', 'learning_rate': '2.111e-05', 'epoch': '0.8955'}
{'loss': '1.718', 'grad_norm': '0.533', 'learning_rate': '2.099e-05', 'epoch': '0.8961'}
{'loss': '2.065', 'grad_norm': '0.6337', 'learning_rate': '2.087e-05', 'epoch': '0.8967'}
{'loss': '2.372', 'grad_norm': '0.6847', 'learning_rate': '2.075e-05', 'epoch': '0.8973'}
{'loss': '2.167', 'grad_norm': '0.9107', 'learning_rate': '2.063e-05', 'epoch': '0.8979'}
{'loss': '1.893', 'grad_norm': '0.5304', 'learning_rate': '2.051e-05', 'epoch': '0.8985'}
{'loss': '1.894', 'grad_norm': '0.4556', 'learning_rate': '2.039e-05', 'epoch': '0.8991'}
{'loss': '1.831', 'grad_norm': '0.466', 'learning_rate': '2.027e-05', 'epoch': '0.8997'}
{'loss': '2.284', 'grad_norm': '0.5718', 'learning_rate': '2.014e-05', 'epoch': '0.9003'}
{'loss': '2.154', 'grad_norm': '0.4605', 'learning_rate': '2.002e-05', 'epoch': '0.9009'}
{'loss': '1.829', 'grad_norm': '0.408', 'learning_rate': '1.99e-05', 'epoch': '0.9015'}
{'loss': '2.001', 'grad_norm': '0.5019', 'learning_rate': '1.978e-05', 'epoch': '0.9021'}
{'loss': '2.01', 'grad_norm': '0.4594', 'learning_rate': '1.966e-05', 'epoch': '0.9027'}
{'loss': '1.779', 'grad_norm': '0.6357', 'learning_rate': '1.954e-05', 'epoch': '0.9033'}
{'loss': '2.22', 'grad_norm': '0.6606', 'learning_rate': '1.942e-05', 'epoch': '0.9039'}
{'loss': '1.944', 'grad_norm': '0.4782', 'learning_rate': '1.93e-05', 'epoch': '0.9045'}
{'loss': '2.009', 'grad_norm': '0.533', 'learning_rate': '1.918e-05', 'epoch': '0.9051'}
{'loss': '2.063', 'grad_norm': '0.4947', 'learning_rate': '1.906e-05', 'epoch': '0.9057'}
{'loss': '1.991', 'grad_norm': '0.5622', 'learning_rate': '1.894e-05', 'epoch': '0.9063'}
{'loss': '2.437', 'grad_norm': '0.5688', 'learning_rate': '1.882e-05', 'epoch': '0.9069'}
{'loss': '2.027', 'grad_norm': '0.6099', 'learning_rate': '1.87e-05', 'epoch': '0.9075'}
{'loss': '2.012', 'grad_norm': '0.4538', 'learning_rate': '1.858e-05', 'epoch': '0.9081'}
{'loss': '2.083', 'grad_norm': '0.4695', 'learning_rate': '1.846e-05', 'epoch': '0.9087'}
{'loss': '2.16', 'grad_norm': '0.5534', 'learning_rate': '1.834e-05', 'epoch': '0.9093'}
{'loss': '1.619', 'grad_norm': '0.3821', 'learning_rate': '1.821e-05', 'epoch': '0.9099'}
{'loss': '2.616', 'grad_norm': '0.5367', 'learning_rate': '1.809e-05', 'epoch': '0.9105'}
{'loss': '1.84', 'grad_norm': '0.4186', 'learning_rate': '1.797e-05', 'epoch': '0.9111'}
{'loss': '2.401', 'grad_norm': '0.5879', 'learning_rate': '1.785e-05', 'epoch': '0.9118'}
{'loss': '2.014', 'grad_norm': '0.5934', 'learning_rate': '1.773e-05', 'epoch': '0.9124'}
{'loss': '1.538', 'grad_norm': '0.5763', 'learning_rate': '1.761e-05', 'epoch': '0.913'}
{'loss': '2.186', 'grad_norm': '0.4896', 'learning_rate': '1.749e-05', 'epoch': '0.9136'}
{'loss': '2.354', 'grad_norm': '0.7302', 'learning_rate': '1.737e-05', 'epoch': '0.9142'}
{'loss': '1.692', 'grad_norm': '0.4086', 'learning_rate': '1.725e-05', 'epoch': '0.9148'}
{'loss': '2.593', 'grad_norm': '0.5679', 'learning_rate': '1.713e-05', 'epoch': '0.9154'}
{'loss': '2.233', 'grad_norm': '0.5892', 'learning_rate': '1.701e-05', 'epoch': '0.916'}
{'loss': '1.906', 'grad_norm': '0.5139', 'learning_rate': '1.689e-05', 'epoch': '0.9166'}
{'loss': '2.034', 'grad_norm': '0.625', 'learning_rate': '1.677e-05', 'epoch': '0.9172'}
{'loss': '1.728', 'grad_norm': '0.6689', 'learning_rate': '1.665e-05', 'epoch': '0.9178'}
{'loss': '1.637', 'grad_norm': '0.5425', 'learning_rate': '1.653e-05', 'epoch': '0.9184'}
{'loss': '1.722', 'grad_norm': '0.5252', 'learning_rate': '1.641e-05', 'epoch': '0.919'}
{'loss': '1.837', 'grad_norm': '0.445', 'learning_rate': '1.628e-05', 'epoch': '0.9196'}
{'loss': '2.038', 'grad_norm': '0.4216', 'learning_rate': '1.616e-05', 'epoch': '0.9202'}
{'loss': '2.162', 'grad_norm': '0.5729', 'learning_rate': '1.604e-05', 'epoch': '0.9208'}
{'loss': '1.653', 'grad_norm': '0.6062', 'learning_rate': '1.592e-05', 'epoch': '0.9214'}
{'loss': '1.704', 'grad_norm': '0.4351', 'learning_rate': '1.58e-05', 'epoch': '0.922'}
{'loss': '2.143', 'grad_norm': '0.7499', 'learning_rate': '1.568e-05', 'epoch': '0.9226'}
{'loss': '2.265', 'grad_norm': '0.5287', 'learning_rate': '1.556e-05', 'epoch': '0.9232'}
{'loss': '1.908', 'grad_norm': '0.4713', 'learning_rate': '1.544e-05', 'epoch': '0.9238'}
{'loss': '2.514', 'grad_norm': '0.8893', 'learning_rate': '1.532e-05', 'epoch': '0.9244'}
{'loss': '2.177', 'grad_norm': '0.5344', 'learning_rate': '1.52e-05', 'epoch': '0.925'}
{'loss': '1.84', 'grad_norm': '0.5163', 'learning_rate': '1.508e-05', 'epoch': '0.9256'}
{'loss': '1.904', 'grad_norm': '0.591', 'learning_rate': '1.496e-05', 'epoch': '0.9262'}
{'loss': '2.137', 'grad_norm': '0.4721', 'learning_rate': '1.484e-05', 'epoch': '0.9268'}
{'loss': '1.844', 'grad_norm': '0.4391', 'learning_rate': '1.472e-05', 'epoch': '0.9274'}
{'loss': '1.644', 'grad_norm': '0.4605', 'learning_rate': '1.46e-05', 'epoch': '0.928'}
{'loss': '2.176', 'grad_norm': '1.339', 'learning_rate': '1.448e-05', 'epoch': '0.9286'}
{'loss': '2.267', 'grad_norm': '0.4938', 'learning_rate': '1.435e-05', 'epoch': '0.9293'}
{'loss': '1.868', 'grad_norm': '0.5927', 'learning_rate': '1.423e-05', 'epoch': '0.9299'}
{'loss': '2.201', 'grad_norm': '0.4615', 'learning_rate': '1.411e-05', 'epoch': '0.9305'}
{'loss': '1.769', 'grad_norm': '0.5417', 'learning_rate': '1.399e-05', 'epoch': '0.9311'}
{'loss': '1.919', 'grad_norm': '0.4679', 'learning_rate': '1.387e-05', 'epoch': '0.9317'}
{'loss': '1.943', 'grad_norm': '0.4669', 'learning_rate': '1.375e-05', 'epoch': '0.9323'}
{'loss': '1.849', 'grad_norm': '0.467', 'learning_rate': '1.363e-05', 'epoch': '0.9329'}
{'loss': '2.269', 'grad_norm': '0.7312', 'learning_rate': '1.351e-05', 'epoch': '0.9335'}
{'loss': '2.082', 'grad_norm': '0.5091', 'learning_rate': '1.339e-05', 'epoch': '0.9341'}
{'loss': '2.286', 'grad_norm': '0.6346', 'learning_rate': '1.327e-05', 'epoch': '0.9347'}
{'loss': '1.968', 'grad_norm': '0.579', 'learning_rate': '1.315e-05', 'epoch': '0.9353'}
{'loss': '1.641', 'grad_norm': '0.669', 'learning_rate': '1.303e-05', 'epoch': '0.9359'}
{'loss': '1.681', 'grad_norm': '0.5386', 'learning_rate': '1.291e-05', 'epoch': '0.9365'}
{'loss': '2.34', 'grad_norm': '0.7258', 'learning_rate': '1.279e-05', 'epoch': '0.9371'}
{'loss': '1.908', 'grad_norm': '0.5839', 'learning_rate': '1.267e-05', 'epoch': '0.9377'}
{'loss': '2.727', 'grad_norm': '0.545', 'learning_rate': '1.255e-05', 'epoch': '0.9383'}
{'loss': '2.067', 'grad_norm': '0.5824', 'learning_rate': '1.242e-05', 'epoch': '0.9389'}
{'loss': '1.971', 'grad_norm': '0.6929', 'learning_rate': '1.23e-05', 'epoch': '0.9395'}
{'loss': '1.919', 'grad_norm': '0.5618', 'learning_rate': '1.218e-05', 'epoch': '0.9401'}
{'loss': '1.98', 'grad_norm': '0.526', 'learning_rate': '1.206e-05', 'epoch': '0.9407'}
{'loss': '2.506', 'grad_norm': '0.5092', 'learning_rate': '1.194e-05', 'epoch': '0.9413'}
{'loss': '2.086', 'grad_norm': '0.5252', 'learning_rate': '1.182e-05', 'epoch': '0.9419'}
